id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,kategori_siswa,jumlah_siswa,satuan,tahun
1204,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 200 LEUWIPANJANG KOTA BANDUNG,20244980,SK SISWA,313,ORANG,2019
1205,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SDN 201 SUKALUYU KOTA BANDUNG,20245280,SK SISWA,83,ORANG,2019
1206,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 202 SURYALAYA KOTA BANDUNG,20245094,SK SISWA,96,ORANG,2019
1207,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 203 KACAPIRING KOTA BANDUNG,20244880,SK SISWA,145,ORANG,2019
1208,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SDN 204 CIDADAP KOTA BANDUNG,20245139,SK SISWA,126,ORANG,2019
1209,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 205 NEGLASARI KOTA BANDUNG,20245720,SK SISWA,73,ORANG,2019
1210,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 206 PUTRACO INDAH KOTA BANDUNG,20245077,SK SISWA,11,ORANG,2019
1211,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 207 CIBOGO KOTA BANDUNG,20245137,SK SISWA,36,ORANG,2019
1212,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 208 LUGINASARI SUKAGALIH KOTA BANDUNG,20245963,SK SISWA,204,ORANG,2019
1213,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 209 ANTAPANI KOTA BANDUNG,20245442,SK SISWA,239,ORANG,2019
1214,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 210 BABAKAN SINYAR KOTA BANDUNG,20245460,SK SISWA,388,ORANG,2019
1215,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 211 BABAKAN PRIANGAN KOTA BANDUNG,20245110,SK SISWA,184,ORANG,2019
1216,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 212 HARAPAN KOTA BANDUNG,20245941,SK SISWA,53,ORANG,2019
1217,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 213 BABAKAN CIPARAY KOTA BANDUNG,20245008,SK SISWA,199,ORANG,2019
1218,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 214 PERUMNAS CIJERAH KOTA BANDUNG,20244900,SK SISWA,57,ORANG,2019
1219,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 215 RANCASAGATAN KOTA BANDUNG,20245759,SK SISWA,109,ORANG,2019
1220,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 216 SONDARIAH KOTA BANDUNG,20245780,SK SISWA,167,ORANG,2019
1221,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 217 SARIJADI KOTA BANDUNG,20245971,SK SISWA,46,ORANG,2019
1222,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 218 SARIJADI KOTA BANDUNG,20244907,SK SISWA,81,ORANG,2019
1223,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 219 BABAKANJATI KOTA BANDUNG,20244823,SK SISWA,232,ORANG,2019
1224,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 220 GUMURUH KOTA BANDUNG,20244871,SK SISWA,171,ORANG,2019
1225,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 221 BABAKAN SENTRAL KOTA BANDUNG,20245455,SK SISWA,392,ORANG,2019
1226,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,SDN 222 PASIRPOGOR KOTA BANDUNG,20246413,SK SISWA,125,ORANG,2019
1227,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 223 BHAKTI WINAYA KOTA BANDUNG,20245114,SK SISWA,219,ORANG,2019
1228,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,SDN 224 CIJAMBE KOTA BANDUNG,20245517,SK SISWA,97,ORANG,2019
1229,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,SDN 225 MEKARGALIH KOTA BANDUNG,20245714,SK SISWA,134,ORANG,2019
1230,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 226 ARCAMANIK ENDAH KOTA BANDUNG,20245448,SK SISWA,19,ORANG,2019
1231,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 227 MARGAHAYU UTARA KOTA BANDUNG,20245046,SK SISWA,193,ORANG,2019
1232,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 228 CANGKUANG KOTA BANDUNG,20244959,SK SISWA,209,ORANG,2019
1233,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 229 CIBADUYUT KOTA BANDUNG,20244966,SK SISWA,148,ORANG,2019
1234,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 230 MARGAHAYU RAYA KOTA BANDUNG,20245226,SK SISWA,81,ORANG,2019
1235,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 231 SUKAASIH KOTA BANDUNG,20245794,SK SISWA,159,ORANG,2019
1236,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 232 BLOK SAWAH KOTA BANDUNG,20244739,SK SISWA,99,ORANG,2019
1237,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 233 CIBADUYUT KOTA BANDUNG,20244967,SK SISWA,166,ORANG,2019
1238,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SDN 234 SALUYU KOTA BANDUNG,20245262,SK SISWA,175,ORANG,2019
1239,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 235 LENGKONG KECIL KOTA BANDUNG,20245045,SK SISWA,224,ORANG,2019
1240,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 236 BABAKAN CIPARAY KOTA BANDUNG,20245001,SK SISWA,128,ORANG,2019
1241,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 237 KOPO ELOK KOTA BANDUNG,20245044,SK SISWA,108,ORANG,2019
1242,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 238 CIGONDEWAH KOTA BANDUNG,20244839,SK SISWA,130,ORANG,2019
1243,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 239 CIGONDEWAH KOTA BANDUNG,20244838,SK SISWA,195,ORANG,2019
1244,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 240 CIJERAH INDAH KOTA BANDUNG,20244846,SK SISWA,100,ORANG,2019
1245,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 241 LEUWIANYAR KOTA BANDUNG,20244978,SK SISWA,236,ORANG,2019
1246,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 242 MARGASARI KOTA BANDUNG,20245228,SK SISWA,181,ORANG,2019
1247,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 243 CICABE KOTA BANDUNG,20245510,SK SISWA,98,ORANG,2019
1248,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 244 GURUMINDA KOTA BANDUNG,20245585,SK SISWA,104,ORANG,2019
1249,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 245 SUMBERSARI INDAH KOTA BANDUNG,20245090,SK SISWA,211,ORANG,2019
1250,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 246 MARGACINTA KOTA BANDUNG,20246410,SK SISWA,513,ORANG,2019
1251,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 247 SUKAPURA KOTA BANDUNG,20258124,SK SISWA,140,ORANG,2019
1252,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 248 SINDANGSARI KOTA BANDUNG,20245778,SK SISWA,193,ORANG,2019
1253,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,SDN 249 ASTANAANYAR KOTA BANDUNG,20244993,SK SISWA,245,ORANG,2019
1254,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,SDN 250 JAKAPURWA KOTA BANDUNG,20245034,SK SISWA,90,ORANG,2019
1255,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SDN 251 JAMIKA KOTA BANDUNG,20244975,SK SISWA,316,ORANG,2019
1256,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 252 SETIABUDI KOTA BANDUNG,20244937,SK SISWA,39,ORANG,2019
1257,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,SDN 253 PANGGUNGSARI KOTA BANDUNG,20245731,SK SISWA,352,ORANG,2019
1258,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 254 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245583,SK SISWA,119,ORANG,2019
1259,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 255 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245575,SK SISWA,217,ORANG,2019
1260,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 256 CIGONDEWAH HILIR KOTA BANDUNG,20244840,SK SISWA,137,ORANG,2019
1261,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 257 PELITA KOTA BANDUNG,20245257,SK SISWA,28,ORANG,2019
1262,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,SDN 258 SUKARELA KOTA BANDUNG,20245792,SK SISWA,215,ORANG,2019
1263,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 259 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245580,SK SISWA,112,ORANG,2019
1264,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 260 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245582,SK SISWA,128,ORANG,2019
1265,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 261 MARGAHAYU RAYA KOTA BANDUNG,20246408,SK SISWA,48,ORANG,2019
1266,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,SDN 262 PANYILEUKAN KOTA BANDUNG,20245724,SK SISWA,43,ORANG,2019
1267,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,SDN 263 RANCALOA KOTA BANDUNG,20245756,SK SISWA,219,ORANG,2019
1268,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 264 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245577,SK SISWA,251,ORANG,2019
1269,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,SDN 265 BANDUNGKULON KOTA BANDUNG,20244949,SK SISWA,300,ORANG,2019
1270,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,SDN 266 MENGGER KOTA BANDUNG,20245049,SK SISWA,101,ORANG,2019
1271,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 267 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245573,SK SISWA,132,ORANG,2019
1272,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,SDN 268 PANYILEUKAN KOTA BANDUNG,20245726,SK SISWA,43,ORANG,2019
1273,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 269 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245579,SK SISWA,117,ORANG,2019
1274,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SDN 270 GENTRA MASEKDAS KOTA BANDUNG,20244974,SK SISWA,231,ORANG,2019
1275,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,SDN 271 PANGHEGAR KOTA BANDUNG,20245723,SK SISWA,34,ORANG,2019
1276,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 272 SUKASARI KOTA BANDUNG,20245274,SK SISWA,125,ORANG,2019
1277,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 273 GEMPOL SARI KOTA BANDUNG,20244863,SK SISWA,48,ORANG,2019
1278,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 274 CEMPAKA ARUM KOTA BANDUNG,20245486,SK SISWA,41,ORANG,2019
1279,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SD 1 KRISTEN PAULUS,20219591,SK SISWA,5,ORANG,2019
1280,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,SD 3 KRISTEN PAULUS,20219588,SK SISWA,3,ORANG,2019
1281,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SD ABU AZIS,69947473,SK SISWA,1,ORANG,2019
1282,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SD ADVENT CIMINDI,20219531,SK SISWA,10,ORANG,2019
1283,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD ADVENT II BANDUNG,20258082,SK SISWA,4,ORANG,2019
1284,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,SD ADVENT NARIPAN,20219530,SK SISWA,1,ORANG,2019
1285,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SD ADZKIA,69932122,SK SISWA,39,ORANG,2019
1286,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SD AL AZHAR 36,69752555,SK SISWA,25,ORANG,2019
1287,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SD AL BAROKAH,20219528,SK SISWA,93,ORANG,2019
1288,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SD AL BASYARIYAH,20219527,SK SISWA,41,ORANG,2019
1289,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AL FALAH,20219526,SK SISWA,37,ORANG,2019
1290,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SD AL FATAH,20219525,SK SISWA,156,ORANG,2019
1291,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SD AL FATAH AL HASAN,20219524,SK SISWA,72,ORANG,2019
1292,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SD AL HIDAYAH,20219523,SK SISWA,154,ORANG,2019
1293,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SD AL HUSAINIYYAH,20219544,SK SISWA,120,ORANG,2019
1294,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SD AL IKHLAS,20219532,SK SISWA,106,ORANG,2019
1295,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SD AL- HIDAYAH,20252052,SK SISWA,43,ORANG,2019
1296,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AL-AMIN,20219529,SK SISWA,99,ORANG,2019
1297,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SD AL-IHSAN ISLAMIC SCHOOL,69969798,SK SISWA,1,ORANG,2019
1298,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SD AL-IRHAAM GLOBAL ISLAMIC SCHOOL,20252083,SK SISWA,1,ORANG,2019
1299,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD ALAM BANDUNG,20269424,SK SISWA,10,ORANG,2019
1300,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SD ANDIR MUKTI,20219533,SK SISWA,152,ORANG,2019
1301,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SD ANGKASA 1,20219534,SK SISWA,17,ORANG,2019
1302,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SD ANGKASA 3,20219542,SK SISWA,4,ORANG,2019
1303,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AR-RAHMAN DARUL ILMI,69934958,SK SISWA,2,ORANG,2019
1304,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD ARRAFI,20247205,SK SISWA,9,ORANG,2019
1305,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SD ASHFIYA,69922041,SK SISWA,2,ORANG,2019
1306,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SD ASSALAAM,20219541,SK SISWA,11,ORANG,2019
1307,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,SD ASY-SYIFA 1,20219539,SK SISWA,8,ORANG,2019
1308,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD ASY-SYIFA 2,20219580,SK SISWA,8,ORANG,2019
1309,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SD ATTAZHIMIYAH,20219538,SK SISWA,127,ORANG,2019
1310,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SD AZ-ZAKIYAH,20219579,SK SISWA,7,ORANG,2019
1311,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SD BAITUL HIKMAH,69947447,SK SISWA,13,ORANG,2019
1312,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SD BALA KESELAMATAN,20219585,SK SISWA,19,ORANG,2019
1313,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SD BANDUNG ISLAMIC SCHOOL,69971730,SK SISWA,1,ORANG,2019
1314,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SD BANDUNG RAYA,20219537,SK SISWA,72,ORANG,2019
1315,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SD BINA TALENTA,20247274,SK SISWA,1,ORANG,2019
1316,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SD BINTANG MADANI,20270664,SK SISWA,7,ORANG,2019
1317,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SD BODHI SINAR TERANG,69967567,SK SISWA,1,ORANG,2019
1318,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SD BPI,20219536,SK SISWA,8,ORANG,2019
1319,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SD BPMD TARUNA,20219535,SK SISWA,67,ORANG,2019
1320,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SD BUDI ASIH,20219522,SK SISWA,90,ORANG,2019
1321,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SD BUDI ISTRI,20219617,SK SISWA,91,ORANG,2019
1322,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SD BUDI SASTRA,20219604,SK SISWA,123,ORANG,2019
1323,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SD CAHAYA NUSANTARA,20258325,SK SISWA,1,ORANG,2019
1324,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SD CAHAYA PELITA,20219603,SK SISWA,194,ORANG,2019
1325,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SD CEMARA,20219601,SK SISWA,31,ORANG,2019
1326,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SD CENDEKIA MUDA,20255299,SK SISWA,2,ORANG,2019
1327,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,SD CERDAS MULIA EKSELENSIA,69949228,SK SISWA,4,ORANG,2019
1328,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SD CERDAS MUTHAHHARI,20267679,SK SISWA,1,ORANG,2019
1329,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SD CIPAERA,20219599,SK SISWA,95,ORANG,2019
1330,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SD CIPTA KARYA,20246315,SK SISWA,136,ORANG,2019
1331,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SD CITRA CEMARA,20269306,SK SISWA,5,ORANG,2019
1332,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SD CITRA WINAYA,20219598,SK SISWA,55,ORANG,2019
1333,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD DARUL HIKAM,20219597,SK SISWA,11,ORANG,2019
1334,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SD DEWI SARTIKA,20219596,SK SISWA,6,ORANG,2019
1335,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SD DIAN KENCANA,20219606,SK SISWA,15,ORANG,2019
1336,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SD DWI AMANAT,20219607,SK SISWA,95,ORANG,2019
1337,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SD DWISAKTI,20219616,SK SISWA,3,ORANG,2019
1338,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD EL FITRA,69948519,SK SISWA,23,ORANG,2019
1339,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SD GAGAS CERIA,20247207,SK SISWA,1,ORANG,2019
1340,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,SD GANESHA,20219615,SK SISWA,55,ORANG,2019
1341,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SD GIKI,20219614,SK SISWA,3,ORANG,2019
1342,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SD GRACIA 2,20219612,SK SISWA,5,ORANG,2019
1343,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SD HARAPAN KASIH,69895387,SK SISWA,17,ORANG,2019
1344,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD HAS DARUL ILMI,69947365,SK SISWA,4,ORANG,2019
1345,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SD IBNU TAIMIYAH,20219610,SK SISWA,24,ORANG,2019
